unit_id,m_trust_general,m_trust_in_group,m_trust_out_group,m_trust_institution,m_trust_composite,m_noise,q275_cell,gps_trust_cell
DEU|F|25-34,0.4953271028037383,0.884009009009009,0.6001529051987768,0.6801801801801802,0.7214473647959886,1.2309887322042237,4.396396396396397,-0.25294477
DEU|F|35-44,0.45054945054945056,0.8696808510638298,0.5756340579710145,0.6778673835125448,0.7077274308491296,0.2993470707654822,4.457446808510638,0.09449535
DEU|F|45-54,0.5084745762711864,0.8736033519553073,0.6089924670433146,0.6572392923649907,0.7132783704545375,0.623731213650225,3.921787709497207,-0.05874201
DEU|F|55-64,0.4153846153846154,0.8740671641791045,0.6096491228070176,0.6243781094527363,0.7026981321462861,-0.17318921329892623,3.925373134328358,0.09842408
DEU|F|65+,0.4444444444444444,0.9036069651741293,0.6271258503401361,0.6802083333333333,0.7369803829491995,-0.9809626469309937,3.555,-0.016608028
DEU|M|18-24,0.4032258064516129,0.88671875,0.60546875,0.6500651041666666,0.7140842013888888,0.16881843199294094,2.96875,-0.39722335
DEU|M|25-34,0.4857142857142857,0.8738636363636364,0.6219696969696971,0.6761363636363636,0.7239898989898991,-0.7779434641509095,4.318181818181818,-0.226424
DEU|M|35-44,0.4326923076923077,0.8795454545454545,0.5890151515151516,0.6700757575757575,0.7128787878787879,-0.8258778485893763,4.136363636363637,-0.15843078
DEU|M|45-54,0.5244755244755245,0.8657718120805369,0.6145833333333333,0.6588366890380314,0.7130639448173005,0.558657490211389,4.412162162162162,-0.15244085
DEU|M|55-64,0.47706422018348627,0.8716814159292036,0.6138117283950618,0.6591076696165192,0.7148669379802616,0.5125688018569531,4.7105263157894735,-0.20570469
DEU|M|65+,0.422680412371134,0.8845663265306123,0.633029513888889,0.6696428571428571,0.7290795658541195,0.9207396956274744,4.37948717948718,-0.21647874
EGY|F|18-24,0.03614457831325301,0.8795180722891566,0.481425702811245,0.7560975609756098,0.7056804453586705,-0.989378852489424,2.927710843373494,0.5120222
EGY|F|25-34,0.07692307692307693,0.9103053435114504,0.49713740458015265,0.734251968503937,0.71389823886518,1.710448015197216,3.1526717557251906,0.61141384
EGY|F|35-44,0.06329113924050633,0.9161392405063291,0.5111464968152867,0.7597402597402597,0.7290086656872918,0.8461335629722201,2.7151898734177213,0.68230134
EGY|F|45-54,0.05504587155963303,0.9071100917431193,0.5200617283950617,0.7686915887850467,0.7319544696410759,-0.09911364963684981,1.926605504587156,0.63088626
